term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199
miserable,0.20533463,0.2345828,-0.7452672,0.04824647,-0.9921017,-0.77170414,-0.32633847,-1.2500141,0.47819954,0.21260397,-0.3541573,-0.104658775,-0.9581214,-0.28816533,0.35863322,-0.317896,0.12743296,-0.8030362,0.09530807,-0.06386741,-0.57679164,0.5502561,-0.9835042,0.496341,-0.009201712,1.0666841,0.111842394,-0.24820091,-0.2811246,0.46001208,0.1315827,1.0729797,0.10428819,0.5402367,0.12887667,-0.10074645,0.43383628,0.3810961,0.15877411,0.16109647,0.34364513,-0.6845424,0.48142895,-1.0069962,0.3258031,-0.3357735,0.9374003,-0.018746724,0.5350657,-0.26588026,0.048814997,0.9399664,-0.31250823,-0.9800464,-0.39661255,-0.14720261,-0.09345557,0.12620138,0.42292008,-0.07799641,-0.11236507,-0.86473435,0.67650187,0.37281352,-0.3924978,-0.24338086,-0.5962636,0.4204652,0.9949066,-0.41632172,-0.5871135,0.7217329,-0.65975094,0.63928086,0.29053915,-0.74139506,0.28753525,0.21138808,0.10334442,0.09048578,0.29959467,-0.169825,-0.45898825,0.10102057,-0.2850615,0.17005032,-0.18991707,0.3679512,0.1392468,0.0520611,-0.91156536,0.023795348,-0.12629414,0.14051723,0.05157447,0.5895043,0.9070945,-0.8207643,0.4482869,-0.28616318,-0.1623019,0.80806005,0.59548014,-0.1477017,-0.027048118,0.3462944,-1.0368093,0.11354295,-1.353724,-0.26898116,0.80449355,-0.40815625,0.40780476,-0.30472252,-0.41678953,-0.53832304,1.2989126,0.22250749,-0.3148487,-0.6567554,-0.84723634,-0.3691518,0.15750428,-0.6854855,0.5152613,0.4117539,-1.2019295,-0.12911545,0.3845174,0.056887668,0.25870344,-0.33509013,-0.24317148,-0.47055206,-0.16409263,0.52193975,0.019030118,0.06924012,0.115270875,-0.17681259,0.6651886,0.04210171,-0.201347,-0.65960026,0.49588326,-0.8178886,-0.07785667,-0.024213392,-0.60870755,-0.2385845,-0.12035745,0.8277529,-0.27735856,0.69480926,0.3897811,0.050717454,-0.2472414,-0.47398248,-0.32495522,-0.5606443,0.98381233,0.13351357,-0.16217586,-0.083116695,-1.2905,0.7167788,0.29244545,-0.1062137,0.123623125,-0.5994022,-0.6698599,-0.2921833,0.5928481,-0.45624435,-0.14557593,0.04370285,0.42720523,-0.346992,0.06261028,-0.052202042,0.48670548,0.11996889,-0.76155835,-0.18933226,-0.41603053,-0.19098832,-0.03414263,0.07911115,-0.43372187,-0.46127385,-0.38031483,1.0983567,0.20789339,-0.962591,0.1538092,-0.20883425,0.017091827,-0.29484752,-0.15152767,-0.61591405
hopeful,0.15612085,0.03331061,-0.10121659,0.021308834,-0.46784687,-0.11865832,0.0081696175,0.13980305,0.22291827,0.45880443,0.4310304,0.34300113,0.1995104,-0.93825275,0.03172462,-0.22757109,-0.11617287,-0.59701675,-0.4947028,0.2604435,0.11017078,0.3395847,-0.024522027,0.72043854,0.7516025,0.56234205,0.39948097,-0.14758293,-0.54901844,0.72009236,-0.13459095,-0.19033787,-0.9194223,-0.024112456,-0.3999029,-0.057979602,0.23155703,0.32022074,-0.4211715,0.055054747,-0.1664355,-0.19505477,-0.055818178,0.3489625,-0.28781205,0.32509652,0.03648863,-0.09700068,0.54555035,0.36538664,0.04285395,0.16465747,-0.46096113,0.43004408,-0.2056343,-0.27047947,-0.20687358,-0.2979955,0.09889549,-0.40302885,0.5539469,-0.45724198,-0.19389367,-0.029816099,0.10287432,0.33572125,0.4034145,0.2108692,-0.030418616,0.070475526,-0.5758785,0.3313699,0.20366769,0.41947368,0.018905552,-0.67420876,-0.120067365,0.11514147,-0.6709019,0.17938988,-0.031319275,0.38282475,0.1851749,-0.4091918,-0.0379142,-0.5510621,-0.6110767,-0.17784105,-0.06668812,0.38734984,-0.07686356,0.059463605,0.34822688,0.32290787,-0.34308285,-0.13911642,-0.14202331,0.25563088,0.017661206,-0.19633076,-0.5136312,0.035681825,0.39103898,-0.26813498,-0.015482721,0.28824252,-0.42525464,-0.09477028,-0.74043065,-0.3563841,0.29927385,-0.13417123,-0.09103118,0.1386752,0.14400691,-0.122872226,-0.28108025,0.29346892,0.12123726,-0.55033046,-0.31290853,0.008810762,0.1492395,-0.3807695,0.06771073,-0.5107938,0.26312444,-0.7969263,0.45674744,-0.10370404,0.4143072,0.27823278,0.14473215,-0.7085497,-0.19661146,0.65444076,0.06031101,-0.24241276,-0.13162045,-0.16403903,0.48228335,-0.13365537,-0.91376996,-0.7232112,-0.015685434,-0.023872258,-0.08975031,0.54122293,-0.06567188,-0.53013504,-0.018691244,-0.1308731,-0.4335433,-0.36884463,-0.1794922,-0.5024047,0.086784795,0.6550679,-0.3883428,0.092430755,-0.26055917,-0.4395312,0.29736334,-0.34275338,0.6534252,0.2977505,-0.31721595,-0.30117097,0.18822627,-0.16990821,0.084901296,0.106585346,0.0058524683,0.31845996,-0.4698441,-0.16387236,0.010621729,0.13393562,-0.2964206,-0.21540147,0.028965931,-0.30446878,-0.22020599,-0.37032178,-0.4725396,-0.9172574,0.35054922,-0.23256086,-0.68584627,-0.4698709,0.2475477,-0.25889537,0.1542524,-0.029917315,0.22090611,-0.12805945,0.39939004,-0.022549314,0.27491608,0.076686464
heartfelt,-0.22862056,-0.7250048,0.22118087,0.3658506,0.18092595,-0.15180108,-0.48141825,-0.36206505,0.18550505,0.9407252,0.45859662,0.22150251,-0.56985503,-0.68829703,-0.15739284,-0.21489431,0.1370246,-0.2613436,-0.05767097,0.06501533,-0.3462697,0.61534005,-0.7145446,-0.06266543,0.62445885,0.42042854,0.9893651,0.07423934,-0.5463205,0.16334596,0.14175911,0.6286206,-0.33439717,-0.19354114,0.4484895,0.51223713,0.6389241,0.31413543,0.05928033,-0.2723109,0.02293352,-0.5608066,0.22417857,0.35442212,0.051894818,0.14009173,0.063401274,0.45503274,0.93385553,-0.13964492,-0.27595666,0.41224772,-0.52651256,-0.1930978,0.11291562,0.22396247,-0.5067676,0.26415426,-0.0003167537,0.49922243,0.33567777,0.23075862,-0.88272685,-0.41645864,0.026618328,0.024600616,0.5928728,0.11272382,0.43632856,-0.51509535,-0.30927688,0.37753412,0.28888768,0.5569528,-0.43468362,-0.35832635,-0.13007955,0.16357161,0.3106056,0.34569776,-0.3524629,-0.17249614,0.7289584,-0.09024161,-0.11196895,0.029419143,-0.18167533,-0.53706056,-0.24876128,-0.09505365,-0.058586754,-0.51875573,-0.048570964,0.5523222,0.1690115,-0.062085383,-0.11346447,0.17609608,-0.4037151,-0.43112016,-0.2523004,0.19471173,0.118176475,-0.3884549,0.33032024,0.14011213,-0.15070471,-0.41596597,-0.51731783,0.22447243,-0.04539569,0.1652174,-0.044026084,-0.18202893,-0.15148166,0.3478132,-0.7839121,-0.11112117,-0.2179807,-0.32186005,-0.4750946,-0.12885644,-0.44617474,-0.43027717,-0.11238744,-0.12000135,0.5550793,-0.04998123,0.70572436,0.63120496,0.65376693,0.851309,0.4651536,-0.22859703,-0.6437984,-0.13075384,0.4685891,-0.50794446,-0.27599743,0.035415784,0.18786328,-0.078527465,-0.5176864,0.042770017,0.2817159,-0.85242355,0.16042198,0.9481943,-0.09043126,-0.32181236,0.40636912,0.21634477,-0.5202143,0.43146765,0.07330724,0.39458516,-0.054163482,0.41358468,0.22517473,0.39644244,-0.14202182,0.042428844,0.2415984,-0.41442588,-0.58157194,0.8610735,-0.71339726,-0.7097216,0.7391931,-0.6182071,0.24474601,-0.36418748,0.08225424,0.033180736,-0.6802729,0.79226494,0.4096212,0.023910116,-0.017607149,0.15267698,-0.21555786,-0.14937566,0.12489493,0.42027575,0.07261841,-0.3396255,0.2034389,-0.3421626,0.024427408,-0.90460116,0.077004135,-0.21659161,-0.061016764,0.024524383,-0.08832417,0.6776749,-0.023045037,0.030162072,0.53061837,-0.31866926
interested,0.12987964,-0.84774566,-0.023574527,0.2533989,-0.59192705,0.15694317,0.3327126,-0.2737814,-0.21338286,-0.20809102,0.0422844,-0.102682345,-0.057672013,-0.06893406,0.48472252,0.22282761,0.020488793,0.27628952,-0.64995056,0.5603995,-0.040129215,0.16412033,0.22121145,1.2778406,0.29294252,0.5133534,0.29588336,-0.5911361,-0.9606222,0.046763323,0.18715005,0.30059245,-0.8812536,0.21035683,-1.0505968,0.2797814,-0.37306973,-0.1700084,-0.61205786,2.137262,0.09611564,0.0397683,0.030444272,0.039315462,-0.31724712,0.12715504,0.92327505,0.682834,0.6088752,-0.28598857,-0.8428369,0.6603844,-0.9569457,-0.14307728,-0.1734727,0.7363333,-2.0260255,-0.9372437,0.26724538,1.3235415,0.6970505,0.88517874,-0.4196961,-0.11046172,-0.93351674,0.941483,0.23261766,0.8127659,0.13363539,0.38219336,-1.1497992,0.67121506,-0.5383694,0.5300193,-0.89348173,0.11991477,0.27595282,0.8781684,0.5780388,1.1139066,0.06057767,-1.2539562,-0.0065555386,-0.29556692,-0.56236356,0.20151035,-1.071363,1.1836554,-1.0827196,-0.12393669,-0.12364407,0.24020782,0.34007162,0.6320175,-0.09340363,0.42050794,0.33248866,-0.35586217,0.5707754,-0.6470083,0.07823258,0.89053535,0.7491323,-0.47880885,-0.5442451,0.100313455,0.43841934,-0.30325443,-1.077753,0.1739696,-0.20551467,0.051554892,-0.90919983,-0.45401388,-0.8617005,0.3961993,-0.11607137,0.26817745,-0.70504093,-1.3451194,-0.31009543,0.38327125,0.7210593,-1.2642498,0.04712192,0.4596858,0.45359206,0.40108582,0.046200424,-1.078891,0.20170934,-0.2805429,-0.9855826,-0.14874184,-0.32262456,0.22657222,-0.8636952,-0.37962723,0.53383243,0.33629474,-1.2875493,-0.5313262,0.29616964,-0.55863655,-0.9891595,-0.23113559,-0.6435577,1.4856398,-0.0024211435,-0.5221972,0.9198006,1.0705305,-0.973681,0.2516402,0.28189257,0.09208423,0.69435483,-0.2758644,0.47051737,-0.13225582,-0.7233718,-0.25472543,-1.0073314,-0.09742856,-0.25570992,0.7023949,-0.4178633,0.33376434,-0.2832396,0.19882496,-0.329248,-0.54763204,-0.0052663004,-1.6920295,-1.1869305,-1.0317656,0.706281,0.42559722,-0.34042072,0.7398599,-0.38952115,0.3729511,-0.3486958,0.3627496,-0.57682544,-0.4056318,1.1809739,-0.5888858,-0.06700053,1.3734685,1.0660001,0.28005785,0.32312617,-0.15517949,-0.95994645,-0.23889609,-0.2883076,0.062502526,-0.12011607,-0.35689285
comfort,0.05676103,-0.95015305,0.42815658,0.4512101,-0.21769309,-0.38701883,-0.3990268,0.010366211,0.13438304,0.5177935,0.026640227,-0.28398383,0.0013449802,-0.37173226,0.4239744,-0.06472052,-0.7808724,-0.73834616,1.1654859,0.41847867,-0.45304716,0.11636187,-0.092531145,1.0860416,0.12789606,-0.73851466,0.54551256,-0.76693,-0.71231467,0.060217716,0.320916,-0.12708788,0.5672165,-0.15226606,0.098941974,0.42867675,0.09902563,-0.11261689,-0.22776549,0.48002264,0.30725762,-0.31072152,0.65712076,-0.11840554,-0.44753373,0.3331399,-0.45057827,0.74243385,0.90265405,-0.09838512,-0.12638055,0.28247622,-0.91231424,0.22361943,0.30289823,0.16429688,0.35426575,-0.65998197,0.012992384,-0.2885246,-0.07126917,-0.16889806,-0.021045066,0.41612735,-5.1749714e-05,0.13827485,-0.11854218,0.54212517,0.4015638,-0.17122692,-0.35693577,-0.16905978,0.8396089,0.65727234,-1.0136468,-0.43289086,0.2945223,0.6920469,-0.36428827,0.10058964,0.35045785,0.046531785,0.317744,0.5147443,0.36072555,0.49827674,-0.8006947,0.28198764,-0.44191337,0.99908304,-0.25779432,-0.11348544,-0.023462936,0.8784882,-0.27079725,0.36420774,0.21101357,-0.31532547,0.106836125,-0.08499938,0.29913947,0.7328192,0.34948036,-0.1343112,-0.3926221,-0.23949143,-0.80763775,-0.19322938,0.069660716,0.38882202,-0.11026699,-0.25303835,-0.22764108,0.0028582881,-0.0071585635,-0.43784764,0.53300846,0.075920574,0.22404473,0.12910041,-0.66110194,-0.28120893,0.90270036,-1.0106502,-0.3650348,0.4249448,-0.06462497,0.023521118,0.0015022455,0.2779465,0.2556727,-0.01801711,0.7182172,-0.13360468,-0.37340966,0.56457907,-0.39435968,-0.6795476,0.2604798,0.32155257,-0.033133633,0.091531806,-0.31941086,-0.35833433,0.22333288,-0.76023436,0.030690748,0.7323409,-0.2680145,-0.31903085,0.23222812,-0.21468563,0.6649989,0.29680508,-0.3754413,0.7217254,0.21325721,-0.7603234,-0.21203603,-0.15983576,-0.23464034,0.23281719,0.6220323,0.15386413,0.117059216,0.024683235,-0.109009646,0.078009926,-0.42308286,-0.5396765,0.10467815,-0.21857361,0.109058,-0.25969225,-0.6236208,0.23145445,0.052672297,0.22230934,0.2062589,0.1654005,-0.019519793,-0.8941449,0.20588917,0.01766959,-0.08025231,-0.33961487,-0.2159447,-0.05531835,-0.10449114,0.36717898,-0.18947616,0.5401107,0.74162805,-0.093132325,0.32148013,0.3340746,0.5412277,0.06667633,0.84361184,0.26456946
ambition,0.57721394,0.16295278,-0.19490774,-0.15690707,-0.02811954,-0.732251,-0.50410134,-0.3314632,0.21160054,-0.34838912,-0.5233449,0.28344128,0.6037337,-0.7902721,1.2359302,0.27346495,0.028474659,0.626436,1.0780544,0.56554276,-0.44691733,0.28046113,-0.13776219,0.55822873,0.914598,0.13375135,0.45587757,-0.68839556,0.50656915,0.92751837,0.04792887,0.5109525,-0.3442673,1.4170322,-1.3269755,0.9381568,-0.5472537,0.12847622,-0.29537266,0.67954576,0.012084845,0.78618866,-0.12165826,0.5288589,-0.04784351,0.3021589,0.07038873,1.8083029,0.2372385,0.48009,-0.44181728,0.5894327,0.7920762,0.55601287,-0.44497052,-0.09652445,-1.6675721,-0.57692206,0.6151801,0.4480615,-0.3654012,-0.1322235,0.661066,1.1129144,-0.07828441,0.61903846,0.753883,0.3942363,1.0618981,0.15860286,-1.1067681,-0.9337475,0.7553431,-0.57233584,0.08662144,0.18838333,-0.3804663,0.4465179,0.21363479,-0.87024605,0.6172972,-0.56798524,0.82869375,0.22389601,0.78089845,0.61883986,0.24317043,0.33710808,-0.062672235,-0.018398846,-0.53403646,0.39083734,0.3582069,-0.2687532,-0.78531736,-0.27418175,0.49922997,-0.5897148,-0.02887327,-0.6817394,-0.55469036,-0.24546248,0.47411302,-0.47261998,-0.67166334,0.14904705,-1.5969673,-1.172466,-0.4129671,-1.047769,0.057245534,0.18350415,-1.4402422,-0.6919249,0.35042453,-0.76696765,-0.16034639,0.5811505,0.18659042,-0.36841697,0.3908412,0.906244,-0.15312791,0.26730117,0.16580783,0.8589975,0.11722471,-0.33277977,0.45447057,0.08507876,0.54036677,0.86243415,-0.16463087,-1.3389266,-0.021963447,0.44737193,-0.21535568,-0.7234814,-0.099423334,-0.019468758,-0.892621,0.11031675,-0.7010507,-0.4661977,-0.38987988,-0.31820852,-0.58947587,0.4959282,0.013519661,0.15733041,-0.57970005,0.019775737,0.45029435,0.22083963,0.36845854,-1.2015102,1.015982,0.06380642,-0.29229817,-1.0600581,-0.6284488,0.24345973,-0.08851083,1.1414994,-0.45881933,0.23038377,0.6681924,-0.23703624,0.057915,0.286387,-0.989781,-0.44889855,-0.23831713,-0.16218676,-1.7280756,0.5901711,0.2491246,0.5659183,-0.24643245,-0.5123691,0.6749435,-0.18492289,0.11129245,-0.24350886,-0.44508868,-1.4561684,1.1510324,1.2298523,-0.8463903,-0.03999788,-1.0004959,-0.84955966,0.7013347,-0.8134069,0.095723264,-1.1382462,0.57383263,1.3942443,0.54003173,1.0093037
optimistic,-0.21371748,-0.37576398,0.38488767,0.41443953,0.17114326,-0.7679342,-0.41000155,0.17380215,-0.5515967,0.39649642,-0.10973988,-0.32946116,-0.27596223,-0.19939172,0.11120368,-0.17742713,-0.3355883,-0.50435275,-0.23118773,-0.010609303,-0.40286663,-0.0217571,-0.7891094,0.59425503,0.47226888,0.1935958,0.3028534,-0.16182569,-0.44832212,0.24195527,0.38506368,0.098213464,-0.40814692,-0.32645747,0.23542435,0.48997924,0.3517846,0.05786461,-0.22227995,0.028575491,-0.1151088,-0.18064003,0.5558824,0.066629335,0.053913675,0.10378978,-0.7438728,0.4203155,0.5579736,-0.40341496,-0.20466685,0.44696265,0.01738057,-0.044713378,-0.29262304,-0.14013693,-0.42666814,0.4401203,0.32340664,0.14711766,0.279029,-0.20600462,-0.13545826,0.036612254,-0.37170362,0.59267837,0.35228482,-0.012374496,0.44380745,-0.30438268,-0.17996061,0.2674367,-0.011064615,0.025103826,-0.3156853,0.056831177,-0.78120756,-0.36848417,0.09037675,0.43067366,-0.06778434,0.027734451,0.26359546,-0.13299361,-0.14882028,-0.17040719,-0.07186392,0.42464435,-0.28948832,0.33154082,-0.33420447,-0.3137779,0.2622313,0.055582203,-0.70102006,-0.38067687,-0.02627667,0.08309076,-0.012408628,-0.22688346,-0.38337407,-0.17531916,0.024540322,-0.6651735,-0.036571193,0.20180833,-0.3133357,0.095387414,-0.09210905,-0.2779196,0.04160254,-0.013011091,0.3495291,0.4196737,0.032589085,0.8359725,-0.3118589,-0.19153777,-0.20738152,-0.6462568,-0.07748664,0.44886443,0.6507613,-0.24502176,0.34917623,-0.43921855,0.47402164,-0.010969537,0.37612528,0.023474094,0.1375429,0.5776931,0.18011984,-0.15494081,-0.022619266,-0.1271421,0.15747483,0.04077597,-0.28255564,-0.11206633,0.2327139,-0.3271115,-0.11900812,-0.9855594,0.20617338,-0.20473397,-0.0177315,-0.22669592,0.003297355,-0.19082934,0.5028844,0.26937377,-0.06402117,0.014516849,-0.1716322,-0.06245548,0.115978956,-0.0244814,-0.1992684,-0.1453642,0.05519079,0.009923207,0.2816285,0.10271854,-0.31474602,-0.06133748,-0.4301148,-0.1259664,0.201736,-0.43182665,-0.19090793,0.30252752,0.569859,0.11261174,-0.025837623,-0.10338118,0.07948804,0.08912796,-0.094461046,-0.041632712,0.17157686,-0.10974747,0.09609011,-0.051731355,0.297626,-0.6710399,0.17029457,-0.2542398,-1.0733001,0.28390303,-0.12682399,0.52190244,0.52590144,0.3445671,0.13249598,0.10643487,0.7907205,0.02000632,0.5769516,-0.32915667
alarm,0.26172602,-0.5004742,-0.38421714,-0.40648237,-0.22354585,-0.59601367,0.54296046,0.0953788,0.07489626,0.9213768,0.9558367,0.3308168,-1.0804006,0.054381363,1.2216767,-0.086210765,-0.38781682,-0.9086207,-0.38078985,0.56865644,-1.4572674,0.16556187,-0.622333,0.09861388,-0.008856975,0.72185105,-0.6320032,-0.38778695,-1.2168658,0.6641851,-0.10474353,-0.41123554,-0.73161036,0.4168593,0.70145696,0.3389076,1.3425528,-0.05812202,-0.69609606,0.98320794,0.7148773,0.71316,0.914854,0.39769757,0.944193,-1.344321,0.54080355,0.80822784,0.6301587,0.81456476,0.5059339,0.35803816,-1.0073113,-0.049839966,1.3603382,-0.07780881,-0.5766284,0.2626039,-0.6755947,0.3665147,-0.062297475,-0.72177494,-0.20458674,-0.40870354,-0.31955755,0.37678587,-0.48348573,-0.8444395,0.39349535,-0.6394877,0.50293034,1.227578,0.031372603,-0.59801507,-1.3098807,0.12875892,0.49255398,0.9252989,0.4445184,-1.0841075,0.15125294,0.010192606,-0.32179698,-0.34296367,-0.43190032,1.1880795,0.020994045,0.85930526,0.22698653,1.3980695,-0.8587336,-0.31127164,0.65201294,-0.058029033,-0.51947004,0.9349301,-0.27959713,-0.006287597,0.4220939,-1.1856749,-0.15343939,0.123214975,0.129204,-0.4078978,0.014849133,0.08997456,0.4386994,-0.9632653,-0.46430433,-0.44445857,-0.06298,0.025439285,-0.5771292,0.59751546,0.28409362,-0.38850164,0.82825154,1.05875,-0.7059135,-0.79829365,0.5274115,0.41596556,-0.018699327,0.18785948,0.13902208,0.8096368,0.7907483,-0.32173726,0.2105369,-1.4547335,-1.1488106,-0.14240654,-1.1680946,-0.070438355,0.36560282,1.071193,-1.0830964,-0.69613945,0.36385763,-0.00929709,0.13357829,-0.7413553,-0.45811296,0.8388652,0.09589125,-0.32541206,-0.631159,-0.27437422,0.5718848,-0.9026085,-0.10867378,0.29656065,-0.018803153,0.6211139,-0.9436332,-0.2539649,1.6527588,-0.6446283,0.4527191,-0.39432174,-0.891298,0.112416886,-1.2916821,-0.8002294,0.09320644,0.4657512,0.21396147,0.4552522,-0.35730794,-0.37449637,-0.14226654,1.0486743,1.1231207,0.053065345,-0.2608773,-1.328382,0.6718169,0.3487244,0.6866544,0.55447936,-0.124561206,-1.0317113,0.29043245,-0.9372934,-0.6073719,-0.5265573,0.4621439,-0.49621028,-0.560502,-0.018338077,0.393627,0.25992694,0.84129953,1.0417559,-0.0027649056,-0.23060343,-0.09197406,0.00074258354,0.31046918,0.6137587
triumphant,-1.308618,0.51908267,0.04697463,0.4704732,-0.5014844,-0.4638053,-0.13556682,-0.5370938,0.33012548,0.5361275,0.50480163,-0.45426035,-1.0744524,0.8324584,-0.018403314,0.19216543,-0.522055,-0.99718887,-0.44903383,0.50216913,-0.37156487,0.8124535,-0.25847855,0.18855985,0.6722225,-0.14114958,0.013938833,0.096383356,-0.4952955,1.8046982,0.082083344,0.26951256,-0.0015549684,-0.04602254,0.13872269,1.1266845,0.33558553,-0.39335895,-0.72341204,0.45176366,-0.05097385,0.18324326,0.46709263,0.52446127,-0.6350463,0.56688434,-0.8026757,0.36360314,-0.2141703,-0.033585355,0.050082855,-0.39864886,0.017374584,-0.35064733,0.22031263,1.1533288,-0.52363676,-0.016773596,-0.62318224,0.25859872,0.71211874,-0.34050354,-0.100488394,-0.23340668,-1.1880772,0.51974446,-0.4870319,0.3449738,0.80563587,-0.62469244,-1.1039076,0.40222695,0.48543328,-0.44153315,-0.027601758,-0.16011326,-0.36394116,-1.1530586,-0.31071022,-0.09451118,-0.4520308,-0.7623999,1.2005117,-0.4013502,-0.9089599,0.033683732,-0.0022944205,-0.6001903,-0.6730768,0.4860826,0.26425675,-0.7328479,0.5346457,0.12809403,-0.5020846,0.13146807,0.18827695,0.15502764,-0.013927468,-0.31116393,-0.87915725,0.3786097,-0.035326585,0.0820036,-0.19110785,0.5638974,-1.0414447,0.28680784,-1.064367,-0.16275099,-0.27921993,-0.90906394,0.18543623,0.034989387,0.3351786,-0.19924167,-0.32687366,0.3976612,0.60197425,-0.050612256,0.09827163,-0.014215209,0.30003762,-0.26364455,1.1677959,1.0652972,0.68531364,0.19995072,0.8859593,-0.2984248,0.1488645,-0.5974863,0.77916825,0.4782182,-0.71990836,0.3020236,0.14367421,0.30442923,-0.41517657,-0.13423015,0.17137375,-0.4240843,-0.0018042388,-0.28772134,0.30383554,-0.06120731,-0.18849978,1.1654257,-0.11709975,-0.37792045,0.13028674,0.22980024,-0.16301806,0.628723,0.4462012,0.13581692,0.49305904,0.519762,0.19016299,-0.12599772,0.4559852,0.11422619,0.19326842,-0.97249603,0.2031564,-0.10288629,0.11725666,-0.57366145,-0.6475314,0.048590913,-0.19888324,-0.3598625,-0.31875768,0.42498997,-1.1311395,-0.40394554,0.6634288,0.5515848,0.6423769,0.22104335,0.22543854,0.28027895,-0.045292255,-0.4008247,-0.23088431,0.11490234,0.43265772,-0.15836556,-0.81074774,-0.13962762,-0.13456592,-0.6036846,0.1259217,0.12949766,-0.5020722,-0.1659977,0.1805621,0.24674903,0.12619936,0.34997782
glad,0.14276871,-1.0212492,-0.9123367,0.35288608,0.06949368,-0.12602812,-0.027576482,-0.13330969,-0.122297734,0.579257,0.32979956,-0.69507754,-1.0664513,-0.3588367,0.6685379,0.6508505,0.063876584,0.21226582,0.9304575,0.03955052,-0.46178842,-0.6403237,0.3375827,1.3091502,-0.013116926,-0.46395183,0.1274126,0.25818688,0.018562727,-0.13516046,0.6388503,0.7222381,-0.84506834,1.1512723,0.10888693,0.7189552,-0.6047442,-0.80659556,-1.1395047,-0.020670692,0.9927538,0.15414774,0.7479876,0.66408604,0.056254517,0.022465896,0.55337656,0.12451782,0.20410417,-0.40262127,0.54048663,0.6031836,0.026347337,-0.14081958,-0.061706707,0.3789554,-0.21644181,-0.25483945,0.7499409,0.59809476,1.2817811,0.8633421,-0.0016554405,0.75198495,0.19789883,-0.21433511,-0.5354938,-0.6374943,0.18561737,-0.4725796,-1.2447418,0.61696976,-0.36134326,0.4908762,-0.19626778,0.2038065,0.70150036,0.7164871,-0.33957118,0.016936222,-0.1482919,0.4655183,1.2227123,0.37456682,-0.4665074,1.094446,-1.7820306,-0.099083014,-0.09089889,0.0926935,-0.37290454,0.3449495,0.5569525,-0.3874843,-1.3681347,-0.45107022,0.06680313,-0.90469015,1.5539219,-0.1596989,-0.043353472,-1.071601,0.63148224,-0.49988258,0.6569139,0.8936987,-0.5398332,-0.74275076,-0.93890435,0.7051874,0.055565566,-0.0010507952,-0.5400486,0.68961704,0.06435488,-0.30712235,0.066393696,0.31992963,-0.34755188,-0.33312356,-0.73816985,0.4509296,-0.11697821,-0.93646485,0.92609006,-0.66610813,-0.49020147,0.13983732,-0.49278122,-0.8255568,1.0275545,0.10509319,-0.33884597,-0.04584488,0.2157374,0.93593,-0.10963831,-0.6323715,-0.45312327,-0.0127370395,0.20938285,-0.6773087,0.73802227,1.0423797,0.6003042,-0.43779975,0.44171092,-0.10767489,-0.13625666,-0.91859597,-0.34984747,-0.18565191,0.65682954,0.7096901,-0.8021973,-0.035737038,0.9218328,0.0048450246,-0.48652545,-0.21789098,-0.23041852,0.64674944,-0.44698784,-0.9828063,-0.6379274,0.12021467,-0.3347657,0.6269151,-0.3691062,-0.3262013,0.07482101,-0.7520133,-0.24277511,-1.0979627,0.22627732,0.33157012,-0.77459836,0.8920339,0.72945094,0.23284343,0.29893535,0.4963796,0.04885533,-0.10627417,0.19027703,0.08169692,1.1985271,-0.30432594,0.88543904,0.64749944,-0.90135974,-0.29962584,-0.031232031,-0.27934083,1.3656135,-0.009878805,-1.0502048,0.63771224,0.8128642,0.749994
